parameter_set_id,target_group,scenario_id,sample_variant,metric_name,metric_source,sigma,paper_value,sim_var_value,absolute_gap,relative_gap,ratio_paper_to_sim,match_status,note
high_hidden_failure,penetration_scan,penetration_80pct,initial_probability_weighted_display,SNVOR,SNVOR,0.95,11.8034,8.40819787294538,-3.39520212705462,0.287646088365092,1.403796482262,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_80pct,initial_probability_weighted_display,CRI,CRI_recomputed,0.95,13.3026,6.76871132025401,-6.53388867974599,0.491173769682034,1.96530733921054,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_80pct,initial_probability_weighted_display,CRI,CRI_basic,0.95,13.3026,6.76871132025402,-6.53388867974598,0.491173769682033,1.96530733921054,same_order,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,concentrated_bus34,transition_probability_weighted,SLLR,SLLR,0.95,8.5328,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,concentrated_bus34,transition_probability_weighted,SLFOR,SLFOR,0.95,6.2588,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,concentrated_bus34,transition_probability_weighted,SNVOR,SNVOR,0.95,3.8986,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,concentrated_bus34,transition_probability_weighted,CRI,CRI_recomputed,0.95,7.1512,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,concentrated_bus34,transition_probability_weighted,CRI,CRI_basic,0.95,7.1512,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,distributed_30_39,transition_probability_weighted,SLLR,SLLR,0.95,6.3899,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,distributed_30_39,transition_probability_weighted,SLFOR,SLFOR,0.95,4.2521,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,distributed_30_39,transition_probability_weighted,SNVOR,SNVOR,0.95,2.6697,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,distributed_30_39,transition_probability_weighted,CRI,CRI_recomputed,0.95,5.2183,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,topology_compare,distributed_30_39,transition_probability_weighted,CRI,CRI_basic,0.95,5.2183,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_11_28,transition_probability_weighted,SLLR,SLLR,0.95,7.5361,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_11_28,transition_probability_weighted,SLFOR,SLFOR,0.95,6.0213,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_11_28,transition_probability_weighted,SNVOR,SNVOR,0.95,6.5482,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_11_28,transition_probability_weighted,CRI,CRI_recomputed,0.95,7.0356,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_11_28,transition_probability_weighted,CRI,CRI_basic,0.95,7.0356,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_12_00,transition_probability_weighted,SLLR,SLLR,0.95,6.6351,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_12_00,transition_probability_weighted,SLFOR,SLFOR,0.95,4.7631,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_12_00,transition_probability_weighted,SNVOR,SNVOR,0.95,4.9822,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_12_00,transition_probability_weighted,CRI,CRI_recomputed,0.95,5.9301,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,wind_speed_scan,wind_speed_12_00,transition_probability_weighted,CRI,CRI_basic,0.95,5.9301,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_40pct,transition_probability_weighted,SLLR,SLLR,0.95,6.3899,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_40pct,transition_probability_weighted,SLFOR,SLFOR,0.95,4.2521,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_40pct,transition_probability_weighted,SNVOR,SNVOR,0.95,4.6697,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_40pct,transition_probability_weighted,CRI,CRI_recomputed,0.95,5.6183,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_40pct,transition_probability_weighted,CRI,CRI_basic,0.95,5.6183,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_60pct,transition_probability_weighted,SLLR,SLLR,0.95,7.8006,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_60pct,transition_probability_weighted,SLFOR,SLFOR,0.95,5.8361,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_60pct,transition_probability_weighted,SNVOR,SNVOR,0.95,6.2773,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_60pct,transition_probability_weighted,CRI,CRI_recomputed,0.95,7.103,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_60pct,transition_probability_weighted,CRI,CRI_basic,0.95,7.103,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_80pct,transition_probability_weighted,SLLR,SLLR,0.95,14.0526,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_80pct,transition_probability_weighted,SLFOR,SLFOR,0.95,12.5517,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_80pct,transition_probability_weighted,SNVOR,SNVOR,0.95,11.8034,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_80pct,transition_probability_weighted,CRI,CRI_recomputed,0.95,13.3026,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
high_hidden_failure,penetration_scan,penetration_80pct,transition_probability_weighted,CRI,CRI_basic,0.95,13.3026,NaN,NaN,NaN,NaN,missing_sim,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,concentrated_bus34,severity_only,SLLR,SLLR,0.95,8.5328,1,-7.5328,0.882805071863272,8.53279146720853,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,concentrated_bus34,severity_only,SLFOR,SLFOR,0.95,6.2588,1.93621790772862,-4.32258209227138,0.690640602292896,3.23248573548029,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,concentrated_bus34,severity_only,SNVOR,SNVOR,0.95,3.8986,1,-2.8986,0.743497475119921,3.8985961014039,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,concentrated_bus34,severity_only,CRI,CRI_recomputed,0.95,7.1512,1,-6.1512,0.860163208949098,7.15119284880715,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,concentrated_bus34,severity_only,CRI,CRI_basic,0.95,7.1512,1,-6.1512,0.860163208949098,7.15119284880715,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,distributed_30_39,severity_only,SLLR,SLLR,0.95,6.3899,1,-5.3899,0.843502896210755,6.38989361010639,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,distributed_30_39,severity_only,SLFOR,SLFOR,0.95,4.2521,2.85476041608016,-1.39733958391984,0.328623328542723,1.48947648516229,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,distributed_30_39,severity_only,SNVOR,SNVOR,0.95,2.6697,1.92552049121421,-0.74417950878579,0.278750132987099,1.38648153873189,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,distributed_30_39,severity_only,CRI,CRI_recomputed,0.95,5.2183,1.37781524398594,-3.84048475601406,0.735964590010055,3.7873700667832,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,distributed_30_39,severity_only,CRI,CRI_basic,0.95,5.2183,1.37781524398594,-3.84048475601406,0.735964590010055,3.7873700667832,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_11_28,severity_only,SLLR,SLLR,0.95,7.5361,1,-6.5361,0.86730525506492,7.53609246390754,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_11_28,severity_only,SLFOR,SLFOR,0.95,6.0213,2.70830509524877,-3.31299490475123,0.550212471482696,2.22327159052046,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_11_28,severity_only,SNVOR,SNVOR,0.95,6.5482,1.87642884417087,-4.67177115582913,0.713443456581301,3.48971213623679,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_11_28,severity_only,CRI,CRI_recomputed,0.95,7.0356,1.34148775481,-5.69411224519,0.809328477437819,5.24462092937669,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_11_28,severity_only,CRI,CRI_basic,0.95,7.0356,1.34148775481,-5.69411224519,0.809328477437819,5.24462092937669,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_12_00,severity_only,SLLR,SLLR,0.95,6.6351,1,-5.6351,0.849286242967515,6.63509336490664,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_12_00,severity_only,SLFOR,SLFOR,0.95,4.7631,2.85476041608016,-1.90833958391984,0.400650665169569,1.66847568177524,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_12_00,severity_only,SNVOR,SNVOR,0.95,4.9822,1.92552049121421,-3.05667950878579,0.613519909932536,2.58745489091284,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_12_00,severity_only,CRI,CRI_recomputed,0.95,5.9301,1.37781524398594,-4.55228475601406,0.767657204491805,4.3039846756666,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_12_00,severity_only,CRI,CRI_basic,0.95,5.9301,1.37781524398594,-4.55228475601406,0.767657204491805,4.3039846756666,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_40pct,severity_only,SLLR,SLLR,0.95,6.3899,1,-5.3899,0.843502896210755,6.38989361010639,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_40pct,severity_only,SLFOR,SLFOR,0.95,4.2521,2.85476041608016,-1.39733958391984,0.328623328542723,1.48947648516229,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_40pct,severity_only,SNVOR,SNVOR,0.95,4.6697,1.92552049121421,-2.74417950878579,0.587656363605676,2.42516119467217,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_40pct,severity_only,CRI,CRI_recomputed,0.95,5.6183,1.37781524398594,-4.24048475601406,0.754762828836344,4.07768454213212,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_40pct,severity_only,CRI,CRI_basic,0.95,5.6183,1.37781524398594,-4.24048475601406,0.754762828836344,4.07768454213212,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_60pct,severity_only,SLLR,SLLR,0.95,7.8006,1,-6.8006,0.871804621208033,7.8005921994078,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_60pct,severity_only,SLFOR,SLFOR,0.95,5.8361,5.06790773431045,-0.76819226568955,0.131627651010418,1.15157953822033,close,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_60pct,severity_only,SNVOR,SNVOR,0.95,6.2773,2.19560378619724,-4.08169621380276,0.650231080810488,2.85903002191583,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_60pct,severity_only,CRI,CRI_recomputed,0.95,7.103,1.84905821832024,-5.25394178167976,0.739679155568155,3.84141293562932,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_60pct,severity_only,CRI,CRI_basic,0.95,7.103,1.84905821832024,-5.25394178167976,0.739679155568155,3.84141293562932,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_80pct,severity_only,SLLR,SLLR,0.95,14.0526,1,-13.0526,0.928838725300747,14.0525859474141,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_80pct,severity_only,SLFOR,SLFOR,0.95,12.5517,3.22276123070372,-9.32893876929628,0.743240997319509,3.89470246374931,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_80pct,severity_only,SNVOR,SNVOR,0.95,11.8034,2.15578002509721,-9.64761997490279,0.81735933354317,5.47523141849147,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_80pct,severity_only,CRI,CRI_recomputed,0.95,13.3026,1.16428401311371,-12.1383159868863,0.912476889811721,11.4255528931221,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_80pct,severity_only,CRI,CRI_basic,0.95,13.3026,1.16428401311371,-12.1383159868863,0.912476889811721,11.4255528931221,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,concentrated_bus34,initial_probability_weighted_actual,SLLR,SLLR,0.95,8.5328,0.00065,-8.53215,0.999923706178077,13107.2196620584,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,concentrated_bus34,initial_probability_weighted_actual,SLFOR,SLFOR,0.95,6.2588,0.000685,-6.258115,0.999890394342303,9123.61516034985,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,concentrated_bus34,initial_probability_weighted_actual,SNVOR,SNVOR,0.95,3.8986,0.00065,-3.89795,0.999833017023286,5988.63287250384,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,concentrated_bus34,initial_probability_weighted_actual,CRI,CRI_recomputed,0.95,7.1512,0.00065,-7.15055,0.999908966340059,10984.9462365591,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,concentrated_bus34,initial_probability_weighted_actual,CRI,CRI_basic,0.95,7.1512,0.00065,-7.15055,0.999908966340059,10984.9462365591,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,distributed_30_39,initial_probability_weighted_actual,SLLR,SLLR,0.95,6.3899,0.000553,-6.389347,0.9999133006912,11534.1155234657,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,distributed_30_39,initial_probability_weighted_actual,SLFOR,SLFOR,0.95,4.2521,0.00150290429068584,-4.25059709570931,0.999646315012111,2827.37407316052,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,distributed_30_39,initial_probability_weighted_actual,SNVOR,SNVOR,0.95,2.6697,0.000843948641551535,-2.66885605135845,0.999683504391858,3159.60032209504,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,distributed_30_39,initial_probability_weighted_actual,CRI,CRI_recomputed,0.95,5.2183,0.000680869974221429,-5.21761913002578,0.999869331038163,7652.92533368748,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,distributed_30_39,initial_probability_weighted_actual,CRI,CRI_basic,0.95,5.2183,0.000680869974221429,-5.21761913002578,0.999869331038163,7652.92533368748,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_11_28,initial_probability_weighted_actual,SLLR,SLLR,0.95,7.5361,0.000514,-7.535586,0.999931662274696,14633.2038834951,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_11_28,initial_probability_weighted_actual,SLFOR,SLFOR,0.95,6.0213,0.00139565901920965,-6.01990434098079,0.999768046968718,4311.2169235175,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_11_28,initial_probability_weighted_actual,SNVOR,SNVOR,0.95,6.5482,0.00070851481540481,-6.54749148518459,0.999891647367666,9229.12370232038,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_11_28,initial_probability_weighted_actual,CRI,CRI_recomputed,0.95,7.0356,0.000636923829234158,-7.03496307617077,0.999909329163317,11028.9029466831,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_11_28,initial_probability_weighted_actual,CRI,CRI_basic,0.95,7.0356,0.000636923829234162,-7.03496307617077,0.999909329163317,11028.9029466831,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_12_00,initial_probability_weighted_actual,SLLR,SLLR,0.95,6.6351,0.000553,-6.634547,0.999916504662099,11976.714801444,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_12_00,initial_probability_weighted_actual,SLFOR,SLFOR,0.95,4.7631,0.00150290429068584,-4.76159709570931,0.999684259416148,3167.15633401633,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_12_00,initial_probability_weighted_actual,SNVOR,SNVOR,0.95,4.9822,0.000843948641551535,-4.98135605135845,0.999830406552937,5896.45305642654,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_12_00,initial_probability_weighted_actual,CRI,CRI_recomputed,0.95,5.9301,0.000680869974221429,-5.92941913002578,0.999885015453494,8696.81937054215,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_12_00,initial_probability_weighted_actual,CRI,CRI_basic,0.95,5.9301,0.000680869974221429,-5.92941913002578,0.999885015453494,8696.81937054215,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_40pct,initial_probability_weighted_actual,SLLR,SLLR,0.95,6.3899,0.000553,-6.389347,0.9999133006912,11534.1155234657,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_40pct,initial_probability_weighted_actual,SLFOR,SLFOR,0.95,4.2521,0.00150290429068584,-4.25059709570931,0.999646315012111,2827.37407316052,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_40pct,initial_probability_weighted_actual,SNVOR,SNVOR,0.95,4.6697,0.000843948641551535,-4.66885605135845,0.999819057228385,5526.60809232769,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_40pct,initial_probability_weighted_actual,CRI,CRI_recomputed,0.95,5.6183,0.000680869974221429,-5.61761913002578,0.999878634132592,8239.54743925346,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_40pct,initial_probability_weighted_actual,CRI,CRI_basic,0.95,5.6183,0.000680869974221429,-5.61761913002578,0.999878634132592,8239.54743925346,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_60pct,initial_probability_weighted_actual,SLLR,SLLR,0.95,7.8006,0.000553,-7.800047,0.999928979831169,14080.5054151625,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_60pct,initial_probability_weighted_actual,SLFOR,SLFOR,0.95,5.8361,0.00250733295775035,-5.83359266704225,0.999570203984175,2326.68473376606,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_60pct,initial_probability_weighted_actual,SNVOR,SNVOR,0.95,6.2773,0.000932519807194508,-6.27636748019281,0.999851286435493,6724.33509350494,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_60pct,initial_probability_weighted_actual,CRI,CRI_recomputed,0.95,7.103,0.000796254007429919,-7.10220374599257,0.999887758145124,8909.33119658777,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_60pct,initial_probability_weighted_actual,CRI,CRI_basic,0.95,7.103,0.000796254007429921,-7.10220374599257,0.999887758145124,8909.33119658775,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_80pct,initial_probability_weighted_actual,SLLR,SLLR,0.95,14.0526,0.000514,-14.052086,0.999963351980178,27286.6019417476,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_80pct,initial_probability_weighted_actual,SLFOR,SLFOR,0.95,12.5517,0.0018208600953476,-12.5498791399047,0.999854851538023,6889.49718589956,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_80pct,initial_probability_weighted_actual,SNVOR,SNVOR,0.95,11.8034,0.00102636587262623,-11.8023736341274,0.999912960182186,11488.9936628197,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_80pct,initial_probability_weighted_actual,CRI,CRI_recomputed,0.95,13.3026,0.000668742264050802,-13.3019312577359,0.999949653284794,19862.2674930829,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,penetration_scan,penetration_80pct,initial_probability_weighted_actual,CRI,CRI_basic,0.95,13.3026,0.000668742264050803,-13.3019312577359,0.999949653284794,19862.2674930829,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,concentrated_bus34,initial_probability_weighted_display,SLLR,SLLR,0.95,8.5328,6.5,-2.0328,0.238233611682729,1.31273825957873,close,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,concentrated_bus34,initial_probability_weighted_display,SLFOR,SLFOR,0.95,6.2588,6.85,0.5912,0.0944589866333823,0.913693297271052,close,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,concentrated_bus34,initial_probability_weighted_display,SNVOR,SNVOR,0.95,3.8986,6.5,2.6014,0.667265000958036,0.599784523110073,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,concentrated_bus34,initial_probability_weighted_display,CRI,CRI_recomputed,0.95,7.1512,6.5,-0.6512,0.09106162727072,1.10018444612547,close,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,concentrated_bus34,initial_probability_weighted_display,CRI,CRI_basic,0.95,7.1512,6.5,-0.6512,0.09106162727072,1.10018444612547,close,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,distributed_30_39,initial_probability_weighted_display,SLLR,SLLR,0.95,6.3899,5.53,-0.8599,0.134571724976647,1.15549707857196,close,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,distributed_30_39,initial_probability_weighted_display,SLFOR,SLFOR,0.95,4.2521,15.0290429068584,10.7769429068584,2.53449833549542,0.282925515844663,wrong_scale,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,distributed_30_39,initial_probability_weighted_display,SNVOR,SNVOR,0.95,2.6697,8.43948641551535,5.76978641551535,2.16121071817232,0.316334377736255,wrong_scale,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,distributed_30_39,initial_probability_weighted_display,CRI,CRI_recomputed,0.95,5.2183,6.80869974221429,1.59039974221429,0.304773477462164,0.766416412994373,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,topology_compare,distributed_30_39,initial_probability_weighted_display,CRI,CRI_basic,0.95,5.2183,6.80869974221429,1.59039974221429,0.304773477462164,0.766416412994373,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_11_28,initial_probability_weighted_display,SLLR,SLLR,0.95,7.5361,5.14,-2.3961,0.317949560389384,1.46616702992859,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_11_28,initial_probability_weighted_display,SLFOR,SLFOR,0.95,6.0213,13.9565901920965,7.9352901920965,1.31786970824021,0.431430563317625,wrong_scale,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_11_28,initial_probability_weighted_display,SNVOR,SNVOR,0.95,6.5482,7.0851481540481,0.5369481540481,0.081999339062454,0.92421484115951,close,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_11_28,initial_probability_weighted_display,CRI,CRI_recomputed,0.95,7.0356,6.36923829234158,-0.66636170765842,0.0947128337235753,1.10462171023464,close,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_11_28,initial_probability_weighted_display,CRI,CRI_basic,0.95,7.0356,6.36923829234162,-0.666361707658379,0.0947128337235695,1.10462171023463,close,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_12_00,initial_probability_weighted_display,SLLR,SLLR,0.95,6.6351,5.53,-1.1051,0.166553606342993,1.19983703438752,close,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_12_00,initial_probability_weighted_display,SLFOR,SLFOR,0.95,4.7631,15.0290429068584,10.2659429068584,2.15530657587534,0.316926348044428,wrong_scale,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_12_00,initial_probability_weighted_display,SNVOR,SNVOR,0.95,4.9822,8.43948641551535,3.45728641551535,0.693927526311233,0.590343910086365,same_order,sigma=0.95 chain-risk VaR comparison
benchmark_calibrated_seed,wind_speed_scan,wind_speed_12_00,initial_probability_weighted_display,CRI,CRI_recomputed,0.95,5.9301,6.80869974221429,0.878599742214289,0.148159321774501,0.870959119003877,close,sigma=0.95 chain-risk VaR comparison
